review_id,business_id,stars,text
oSpMMFEHWQtvNrk37GLEyg,kVI7NL59MPnYTx3Lg6PMTw,4,"We did not have reservation but were able to score a lovely table overlooking the Coast Guard boats next door in bar area.  Food was delicious altho a bit pricey on the entrees.  Bar menu has a couple additional items including  flat bread pizzas not on main menu so make sure you ask for that menu as well.  We had Caesar salad, lamb meatballs , mushroom and Gorgonzola flatbread and duck breast over Carrot purée.  All were delicious and our server/bartender was terrific!  Great outdoor firepit too.  Nice spot"
M7Suvtks5eCCgqfs250zng,eLrJdEYwxzJgddnqawDQ1g,4,"Nice cozy place based out of a popluar neighborhood which is easily accessible if you are from Buckhead or Midtown.
Very good waiting staff and food is delicious and they make good 
Try their eggplant parmesan sandwhich home potato chips for lunch. Recommended."
MHfY1RIVE80dvLilhOm9aw,kVI7NL59MPnYTx3Lg6PMTw,3,"I have mixed feelings about this place.  We came for brunch and the food was really good, but pricy.  I did like the portion size, it was small which suits me fine.  The view was awesome, but the service was terrible (very slow and our waiter forgot a few things). 

I think I would come back if it was a nice day and was looking more atmosphere than quality service."
ewMgrAy-y5ObuYffPzL3dw,kVI7NL59MPnYTx3Lg6PMTw,5,Stayed at the hotel. Went to Aragosta for breakfast. The service was amazing. The food was fantastic. Couldn't ask for more. Perfect experience.
irFp9rjuOOB6UJM84JMtVA,kVI7NL59MPnYTx3Lg6PMTw,1,"The worst experience ever!!! Over cooked sliders, no service at all, horrible management!! Don't ever go there, not worth it!"
iSg9dzG-wR_4v8c_qxSQeg,eLrJdEYwxzJgddnqawDQ1g,4,"The folks at Pasta Vino are very friendly and the food is delicious.  Prices are great and the atmosphere is quaint.  Lot's of families bringing in kids (probably because it's pretty affordable), which doesn't bother me, but don't expect to have a quiet romantic dinner date there since it's a bit of a small place and at dinner it's packed.  Lots of regular patrons and I am beginning to be one of them.  I really like this place :)

Love the pastas, pizzas, and soups!"
jnUJfWar0jGSf5qRlW0ueg,kVI7NL59MPnYTx3Lg6PMTw,4,"The weather just turned a bit warmer and I couldn't wait to get some outdoor dining time! This restaurant is tucked away in a quiet area of North End and has a really relaxed atmosphere.

The restaurant has a beautiful outdoors seating area with firepits. My friend and I shared a Gruyere Fondue and it was lovely. The fondue took some time to heat up over the firepit but it eventually got to a nice gooey consistency! After that, we finished off with an order of Deluxe S'mores which came along with bananas and reese peanut butter cups.

The service was *exceptionally* good. Everyone from the hostess to waiters were friendly and attentive. When our cheque had some issues, the manager thoroughly explained it without implying any blame on us.

I recommend sitting around the firepits with a bunch of friends to have a drink or light bites for a relaxing time!"
W23F1u8XETK2xMsWRbcjUQ,eLrJdEYwxzJgddnqawDQ1g,4,Excellent food and ambience. Loved their pizzas - closest to what I had in Italy.
ehh3bm-1UX2cDRb874b04w,kVI7NL59MPnYTx3Lg6PMTw,5,"Joe and Eric and Patrick are the dream team. Truffle fries to die for and delicious flatbread. Plus, a beautiful tiger's eye bar to stare at if your date gets boring."
MjqT5SrDP3uQV_IKCN3whQ,eLrJdEYwxzJgddnqawDQ1g,5,I love coming to this family oriented good food Italian Restaurant in Buckhead. I get excellent service and the staff is wonderful!
RKl5yb4Qrh4ZUaBmn5dUIQ,_pqPht0BqDsU3Fcla_s7iw,2,"The food is below average. I ordered the Ciabattini omlette, and the ""seasonal vegetables"" were obviously from a bag of frozen mixed vegetables you can get from the freezer isle of your local grocery store (cauliflower, carrots, lima beans, in an omlette?) and it tasted like it. My party's dishes looked similar. The coffee was unremarkable, and the service was poor."
F1oW44u3851JP8YZPCu6-Q,_pqPht0BqDsU3Fcla_s7iw,3,"The brunch was just okay and the service was a little slow, considering how not busy the restaurant was when we were there."
K7FhQV38uzn7YBBCU1oTDA,eLrJdEYwxzJgddnqawDQ1g,1,"It is hard to imagine that people honestly like the food in this place. 
The service is great, the atmosphere is friendly and casual,  but the food? It could not be less authentic Italian cuisine, but even worse, it's bad food of any cuisine.
That a chicken breast, poorly breaded and burned, left the kitchen, is inexcusable. It should have been thrown in the trash. That it was placed on top of a mound of un-sauced, cold pasta is shocking.  The red sauce surrounding the chicken was flavorless and had an unappealing consistency. The mozzarella on top of the chicken was rubbery. Nothing about this dish exhibited any thought or care.
I do not know who is in charge of the kitchen but it is disgraceful that food so badly executed, of this poor quality is served. You would have to go out of your way to make food this unattractive. I cannot imagine that trained cooks would be satisfied with the product they serve to customers.
But the place has a loyal, enthusiastic following.
I emailed them about my disappointing experience and never heard back."
DlFZysRD9rdBbegJNwftEQ,_pqPht0BqDsU3Fcla_s7iw,5,"Amazing breakfast, I had an asparagus frittata with toasted ciabatta slices, sliced turkey and cheese. Yummy!  Very helpful wait staff, ask for suggestions and they will not steer you wrong."
LWSGg0Bn3QfSjqbD5-Do2w,_pqPht0BqDsU3Fcla_s7iw,5,"Al Bacios is one of our favorite breakfast spots, the quality and quantity of the food is exceptional.  Excellent coffee too."
HYtCY982xNYYo5WAAw4OZw,kVI7NL59MPnYTx3Lg6PMTw,2,"We went as a party of six for dinner with one couple using a groupon for their five course tasting menu. Upon arrival, four of our party met the other two in the party in the lobby. We are all of African American heritage with four masters degrees between us. Not loud or outrageous. Appropriately dressed for dinner in a fine dining establishment. Upon checking in with the hostess, we were greeted in a gruff manner with an immediate demand for the groupon. I thought maybe she was just having a bad day but after dinner we spoke with the two in our party who arrived early and learned that while waiting in the foyer for the rest is, they were approached by this same woman in a  rude way and were asked what they were doing there. Not, can I help you or are you meeting someone. ""What are you doing here?"" I have visited all kinds of establishments from neighborhood pizza shops to five star restaurants and have never witnessed this kind of treatment. Rest assured, I will not visit this establishment again."
30x0Ezh5ce-UFVra86zkKA,_pqPht0BqDsU3Fcla_s7iw,3,"I had high hopes for our lunch after reading other reviews.   Perhaps the pasta is the highlight.  We ordered two sandwiches and one salad.  My salad, with Mediterranean vegetables was really not tasty.  And I LOVE salads.  In fact, I can't figure out why it wasn't good. Other than the fact that the eggplant was not the freshest and the bleu cheese salad dressing was an odd addition.  The caprese panini wasn't bad, but it was cold?   The chicken salad sandwich was the best result of the bunch.   

Very cute location.  Nice touches inside.  Indoor and outdoor seating. Bar seating for 7.  Serving staff was very friendly.  

A shame the food wasn't better."
ZbZibdAb-BEUJSvqiLL8Gw,_pqPht0BqDsU3Fcla_s7iw,5,"Amazing experience. Staff was excellent (Ninah was our server she was fantastic), the atmosphere was perfect, the food was wonderful and well priced. As a local this has to be one of the best experiences I've had in Winter Park. Try this place you won't be disappointed!!!"
2ihRY9-HOyVJpG2JTVPowQ,_pqPht0BqDsU3Fcla_s7iw,5,"Absolutely love this place. The first time I came here I got a Creme Burlee pastry. And it's was so good. 

Customer service is excellent. The second time I ordered the Creme Burlee, it looked different and tasted different so I wasn't satisfied but the server was very nice about it!"
qRbgUz2PxZcooSfr0yUQhw,eLrJdEYwxzJgddnqawDQ1g,5,Wonderful place! Food and service always consistent- and the staff is amazing. Jay especially.
REGobKkeacEUoubGNd_cLA,kVI7NL59MPnYTx3Lg6PMTw,5,"Quick recommendation: get the gnocchi and the short rib smashed potatoes while sitting at the Chef's Counter with Donna. 

More details: I love food. I'm a bit of a food whore...in that, for the right dish, I might sell myself. And the gnocchi here is the right dish. This is by far the best gnocchi I've had in Boston (even beating Trattoria Toscana's): light but well packed, deliciously flavored, and generally perfect. My eating partner got the steak...which is served on a bed of short rib smashed potatoes. I almost stabbed him to get just a few bites of that. Not that my salmon on its own bet of buttery delicious smashed potatoes was a slouch, but if you eat red meat, GET THE SHORT RIBS SMASHED POTATOES. And the gnocchi. Oh god, and the cheese plate and the oysters were amazing too. 

We sat at the Chef's Counter and watched in amazement as Chef Donna somehow managed to keep the delicious food cooking while chatting with us and being incredibly lovely. Aldo was out server, and I have honestly never had someone pair my wines with a meal so well before. Uh-maze-ing all around.

I now dream of that gnocchi. I'm actually drooling just writing this review."
EB2EzknZl82Et73CffZIQg,kVI7NL59MPnYTx3Lg6PMTw,1,"Had a pre-arranged reservation where deposit was made and a preset menu chosen for a party of 22 all set up a month prior and we requested outdoor seating.  Was charged 500 for sitting/reserving the sidewalk section, no water view, had 1 server the entire night (nice lady) but that large of a party can't be served by one person. It took forever to get drink orders, apps and dinner.  The food was average at best, we ordered 6 bottles of wine (for 22 people) plus other cocktails and the total tab with tip ended up being $200/person.  

Very disappointed in the atmosphere, service and overall value."
wBDz_Aa-Y8EzP025tmLgkA,eLrJdEYwxzJgddnqawDQ1g,1,This place is horrible!! I am a small person and I don't eat much but I was able to eat my whole cardboard dish. The pasta had no flavor and neither did the chicken. To add on the miserymisery the service was worth a crap. I had to chase her down for everything we needed. It took her 20 minutes to bring me out a glass of sprite. I am pretty sure Olive Garden would have been better than this place!!
Xmoa565Rrw3Jee3Gw-Knmw,kVI7NL59MPnYTx3Lg6PMTw,1,"One star - and that's taking into account the fact that our food was actually quite good.  The lobster crostini app was fresh and certainly didn't skimp on the lobster.  Carbonara main course was not too heavy, and the pasta was of good quality.

But when you leave the restaurant feeling as though you would have been more satisfied had you just spent the night sitting on the curb outside, there's an issue (we actually got a taste of this at the end of the night).  

While our server at first appeared to be a functional, responsive adult, her actions quickly brought this assumption into serious question.   Finding us a drink menu? 10 minutes. Asking whether we'd actually like to order something off said menu? Another 15 mintues. (For context, this was a saturday night, but restaurant only 2/3 full). My fiance's wine miraculously braved the trip to our table without incident.  My beer unfortunately never made it... 

A bus boy actually then brought out our food in relatively short order.  However, by this point our server had apparently decided her job was done.  No further check-in's, no ""how is everything"", nothing.  Which is fine by us, until you need to pay the bill.  At this point the place starts to feel less like a restaurant and more like a prison.  And we needed to get out.  After another 15min with no sign of our server (kidnapped maybe?) we finally just gave our credit card to another staff member.

We'd driven and valet parked, so there was one final opportunity for Aragosta to add salt to the wound.  Thankfully, they didn't disappoint.  We were second in line behind another couples that was clearly as upset as we were.  So it seemed only right that after waiting 10min, they come back with the wrong car. Another 10min later (or a full 35min after we'd decided we were ready to pay and leave), our car arrives.  Escape at last..."
d-ktu-YdRZsasvrEcHcSdA,kVI7NL59MPnYTx3Lg6PMTw,2,"Wouldn't go out of your way to eat here.  Views are primarily of the Coast Guard ships, service is not great and prices are high. Our tab was $63 with tip ($55 without) for 1 glass of wine, 1 beer, a tomato balsamic appetizer (4 small tomato wedges covered in pesto and balsamic with thinly sliced red onions) and the garlic shrimp appetizer (5 pieces of shrimp).  Server also took my drink away before I had finished.  Felt like a bust that I had recommended this place for dinner.  Ok for drinks if you're in the area."
rjbX0uQTFiO8jUwT2c_C9w,eLrJdEYwxzJgddnqawDQ1g,2,"What a disappointing trip this was tonight.  This was my 4th visit to pasta vino.  Each time the service has been tragically and painfully slow.  Other times it has been the wait for the food to come out.  Tonight it was the wait to be seated.  
We were told the wait would be around 25 minutes max and it ended up being an hour.  My boyfriend and I watched a few groups and couples be seated before us.  We tried to give the benefit of doubt for the first few (maybe they had reservations, maybe a large table was free but not a small)...however you can only make so many excuses.  The hostess never offered us drinks or garlic rolls which we noticed she did for other groups of older patrons (and this is not to suggest we are teenagers or something--we are late-20's, even though that shouldn't effect our service either way).  How frustrating.

The table we were seated at was a serious squeeze, behind a table of 4 children ages ~4-10 y/o seated at a separate table next to their parents.  Really, we were seated closer to these kids than their parents were. It was truly irritating. 

At no point did the hostess or waiter express any sense of apology for our wait, seating location...or anything.  In fact our waiter maybe said 4 words to us.

The only reason they get 2 stars is because the food is truly pretty good.  But good food after waiting an hour just to get seated?  Then, to be seated by irritating children not being supervised?  Let's just say, we won't be returning.

Save yourself the stress and don't go.  There are places with good food and good service...why go to a place with bad service?"
__VIB4HxXzBJOGOcT17qCA,kVI7NL59MPnYTx3Lg6PMTw,4,"You can't beat the beautiful setting right on Boston Harbor right across from the Coast Guard Station. Sit out side and consider a glass of wine with the meat and cheese plate which is fabulous. Aldo, our server, was wonderful and really made us feel like VIP's."
1W-638y9XRxcrnRhrK0Z-Q,kVI7NL59MPnYTx3Lg6PMTw,5,"I picked Aragosta purely because of the reported view and decided to ignore the bad reviews it got here on Yelp.  I had some out of town guests here in Boston and I wanted them to see the Harbor view.  While it ended up being a misty-rainy day, the view was great, esp. from the outdoor seating area.  I imagine during the summer this would be the perfect spot to have a drink and some apps.  

The food we ordered was very well done - I had the BLT breakfast and my friends all ordered the crepes.  The coffee was good and the OJ was freshly squeezed.  Everyone was very pleased with the meal and the atmosphere was great.  We had a relaxing 2 hour brunch on a Sunday and I am definitely recommending it others.  The service was good and the lobby a nice to hang while your party arrives.  I'm not sure about others bad experiences but I can't say anything but good things."
vQNh80jvXhZE1bW2j8yA2w,eLrJdEYwxzJgddnqawDQ1g,4,"So I just moved practically next door to Pasta Vino (OK, to the Peachtree Battle Shopping Center) and have quickly become a new-again fan of longtime local fave Pasta Vino. Remembering the tasty dishes they served up to my family when I was young, I ventured back within a few days of my move, and quickly returned for follow up eats because it was even better than I remembered!! 

This is a place with all the Italian classics, plus very tasty pizza (served as whole pies or slices at all hours) and a nicely large menu with apps and salads plus a section where you can create your own pasta, in both entree and ""small plate"" portions. Me likey. 

My favorites . . . The calamari is a solid starter, just lightly battered with a really good marinara sauce. And almost all rings, which is my personal preference! A delicious tomato bisque, some of the best I've had around here in a very long time. If this is your kind of soup, definitely try theirs. Tasty Caesar salad, which is always something I lean towards when I'm dining Italian. 

The Chicken Francese is yummy, just lightly battered, and they're happy to let you substitute any noodle you prefer for the come-with (I like linguine best). On the pizza side, it's hard to go wrong, The white pizza is perfect, the margherita is light and tasty with just enough tomato and fresh basil, the prosciutto and arugula is one of my favorites as these are two of my most loved toppings, and the ""works"" is the classic choice with, well, everything on it; the crust is just thin enough and best of all, it's good when you get it but keeps well to be reheated and eaten a day or two later! 

Service is friendly and consistent (note: this is a ""neighborhood"" spot, not a fine-dining place, ie, the waiter's likely to ask if you want to try your wine but then incorrectly pour it in the glass of the person who sampled it, not the other person's glass first!) and prices are very reasonable. There can be a wait on Fridays and Saturdays, but things move fairly quickly. Take-out is always a good option. 

Ultimately, it's molto bene that I moved so close because now I know just where I can stroll across the Peachtree Battle piazza to get my Italian fix any time I need to!"
ndQSUhJdofCRsU8_Sy_K9Q,kVI7NL59MPnYTx3Lg6PMTw,4,"Their fruit plate with yogurt comes with a TON of fruits and a wide variety  of them as well! It is a little pricey for breakfast but it's conveniently located at the hotel we were staying at so we couldn't complain. Since we're staying here for a couple more days I'm sure we will be back again. 

The honey that comes with the berry granola and yogurt was great by the way. It was so smooth and wasn't thick in consistency. It comes in a little cute jar :)"
#NAME?,eLrJdEYwxzJgddnqawDQ1g,1,I just wasted $55 at this restaurant. Upon entering we were ignored and then seated next to the bathroom even though there were other tables open. Service was terrible! Food mediocre. I had to send my pizza back as it was not hot. Waited so long for waiter to check in everyone else in my party was done before he even took pizza for reheat. Never asked if it was better afterward. Caesar salad had tasteless dressing and shaved cheese that was hard as a rock. My daughter got plain spaghetti and it was so under cooked I could barely cut it for her. I've heard of al'dente but come on! We won't be back.
N8uKb0NRfgfk84iArOMP3g,_pqPht0BqDsU3Fcla_s7iw,5,"This Italian restaurant is the best kept secret in Winter Park. It is the the closest thing to being at a local , friendly cafe in Italy. The food,the service, and the friendliness of the staff make it a restaurant you definitely want to frequent."
fpf_uqDI0NvkBYVOWPdAhw,kVI7NL59MPnYTx3Lg6PMTw,5,"This place is hidden behind the name of the Fairmont but it as good as it gets! Every time I come here with my wife, we are always greeted with smiles and there is nothing better than that. Aldo is the best server there and one of the lead Chef's (Paula? Name is escaping me right now) is amazing. They are extremely helpful and knowledgible about the menu and great wine pairings. 

Always have a great meal here and when there are events out on their patio, this place gets packed but you can always find a seat at their bar.

Can't wait to go back!"
P8KV8Az_WJcw-__ktkDIWQ,kVI7NL59MPnYTx3Lg6PMTw,4,"Aragosta is a hotel restaurant and this is it's biggest shortfall.  The colors on the banquet are the same as a hotel room..I think I remember them being in the green/orange family.  The pictures on the wall are of the same color.  If you looked at them you would think
that you were in any average/standard hotel room.  I think this restaurant serves as a breakfast and lunch place also and that is how the service was.  Service was just ok.  

 I would recommend going and sitting at the chef's bar.  

Despite the lack of ambiance and service, the food was good.  We had the octopus salad and it was done nicely.   The gnocci and chicken  were done nicely and the bread served at the beginning was homemade.  

If you go  to Arogosta sit at the chef's bar by the open kitchen.  The chef was interesting to watch and you will be entertained  so you wont have to care that you can't find your server.  I'm being very genorous
with the stars in this rating because I liked the food and chef's table"
RR0Z-yk7Rp3Fi0GwS1Oe8g,kVI7NL59MPnYTx3Lg6PMTw,1,"Service is definitely an issue!  A beautiful day, I was promptly seated outdoors, then completely ignored for over 10 minutes even though the waiter had to walk by my table 4 times waiting on the  tables he had , which was 2!  It was as if i didn't exist.  I will make sure I tell everyone I know not to bother."
SNysYQHhNsrzNIE_hc3UOg,kVI7NL59MPnYTx3Lg6PMTw,4,"Went for fondue and snores on the coldest night of the year and still had a great time! The service was good, the snacks and drinks were tasty, but we definitely wouldn't have done it at full price, the living social deal was a must have!"
PlHPhoRLNfB1SLH3CeDmXw,_pqPht0BqDsU3Fcla_s7iw,5,"It was a typical rainy afternoon and we were waiting around at the antique store that's across from Al Bacio when we realized that it would be a while before the rain was going to let up so we dashed across and were greeted warmly immediately.
I honestly had no idea that this place existed up until that point because it's at the south end of Park Ave, but I'm so very glad that we got trapped by the rain when we did because this place was phenomenal even though it was just cappucino and desserts but what really impressed me were the details, the cleanliness, and the friendliness. 
The little biscotti that comes with your coffee was amazing, seriously; it had a subtle orange flavor and bits of almonds, nice and crisp. 

We looked at the menu and they serve lunch and dinner as well. We made plans to do dinner there one day, at which time I'll do an update."
olNx487S9DXhcNSbc6uzaw,_pqPht0BqDsU3Fcla_s7iw,5,"I attended a UYE here for restaurant week which allows you to enjoy 30% off your check. I ended up getting the chicken dish with lemon sauce and it was absolutely delicious I had no leftovers. They didn't have just regular sweet tea, however they did have sweet green tea and sweet lemon tea and sweet raspberry tea which they allowed me to taste and try each one. Though the service was a bit slow I think he made up for it for his very kind demeanor and knowledge in regards to the menu. Everyone seemed to enjoy their dish and not many had to take home leftovers. I thought my portion was very adequate and tasty for the price, my chicken dish alone was $17, and in addition to my meal with my drink my tab came out to about $25.
The interior of the restaurant is very modern yet small however they do have some outside seating which is lit up at night. It can be a very romantic dinner if you're looking for a date night."
yxEjSMy2Ukk-pqZIOSSNGA,eLrJdEYwxzJgddnqawDQ1g,5,Service sucks. Food is worth it! The best lasagne in the world...
rIWo012yYm93NeT3CQbiLQ,kVI7NL59MPnYTx3Lg6PMTw,4,"Nice lunch, great location and view. Service and food were excellent. Great view of the Coast Guard Base."
KV6SUUrBGFTsW0LXpWL9bA,_pqPht0BqDsU3Fcla_s7iw,2,"The service was good but the food was not. I did the brunch buffet and where do I begin...
1) pancakes look like the freezer packed ones they sell at the supermarket. 
2) buffet trays are left open so majority of the food was cold. 
3) not a lot of variety."
yQO4SLz-vFC7lbXz97Mxyw,kVI7NL59MPnYTx3Lg6PMTw,3,"Being a foodie I have to give points for the bread they serve and take points for their green salad with the warm dressing. The bread was really good and it had a crust that seemed toasted or grilled, nice touch. The vinaigrette warm dressing had way too much salt, which I suspect was compounded with the prosciutto in the dressing. My scallop dish was done well with a good sear/crust and moist middle. Our service was attentive. With all this said our party went because we had a Groupon and I would need another to step back to this place."
Az4cgnFVhgXjLnQn38DRqg,eLrJdEYwxzJgddnqawDQ1g,3,"This place is located in a shopping plaza in Buckhead.  Small, quaint, and family owned, I stumbled upon this place by chance.

They actually have a great special from 5pm-6:30pm when they first open with a couple of different dinners priced at $10.  Although its not the best Italian I have ever had, and the dishes are relatively simple/standard.  It was quite tasty.  

The service leaves something to be desired....not sure if it was a bad day, or this is just how it is.  

Had the chicken Piccata (one of my favorite dishes) and while a bit buttery it was definitely tasty."
cM8II6RzD7xtm7Jf5He72Q,_pqPht0BqDsU3Fcla_s7iw,4,"Amazing service, food was ok, well prepared but not anything out of the ordinary. The service though was amazing and this is why I gave them 4 stars. I came here for lunch, desserts looked amazing though but I didnt try them. Will come back if I was ever in the mood for a panini (which is what I ordered)."
Xtn4Fz0MlFcFUHnLvaPLng,_pqPht0BqDsU3Fcla_s7iw,3,"Antonio and staff have gone.  The place has been renovated and looks nice but has lost the ""homey"" feel.  Our server was sweet but, although the menu is the same, the food is not.  The big pastry display is gone, replaced by a coffee bar.  Perhaps not a good expenditure as it seems the place is not very busy.  Sad.  We won't return."
qtPuelex9JWaTmO9Bws9xQ,_pqPht0BqDsU3Fcla_s7iw,4,"Well, as I suspected, we have returned to this eatery several times.  Often with family or friends in tow.  Last night, hubby had the snapper dinner and deemed it excellent.  I needed something simple and the chef prepared linguine with garlic and EEVO for me, though it was not on last evening's menu.  Prior to the entree we shared the simple, but filling, antipasto and, post-entree, indulged in desserts and espresso.  I am wild about the bombolini!!!  This hedonistic gorging must end....NOT.  Though the menu is on the pricey side, they use quality, imported from Italy, products.  The old adage, ""you get what you pay for"" applies.  Not a place ""to be seen"".  Just authentic, well prepared Italian, non-Americanized food.  Again, bravo!!!"
T46ZMuOUncZnZlLk9gNE6A,_pqPht0BqDsU3Fcla_s7iw,5,"Love this new restaurant!!  Very authentic Italian food - part Napoli and part Sicilian. This is what's left of my made from scratch ravioli

The owner/chef loves to create. He offered us all off menu items.  Ask and he may create something unique for you."
fTVka9S5A4i6TC_o3Pw-wQ,kVI7NL59MPnYTx3Lg6PMTw,1,"I am giving this restaurant a 1 star because for a high end hotel to have such a mediocre restaurant is unexceptable. 1st thing is no one was there to greet us when we arrived for a quick snack/lunch from a long 4 hour drive. We sat down and the place was pretty empty with one server on running/ seating guests/ and serving. I ordered one of the flatbread pizzas that listed it had sausage, broccoli rabe, cheese, sauce, and my boyfriend ordered a turkey sandwich. The sandwich comes out with a side salad which was nice with a side of cold hard fries that were sitting under a heat lamp for god knows how long. Mine came out with no broccoli rabe no sauce and fennel all over it with sausage. I asked the waiter why there was no broccoli rabe and he went back to tell the chef/ line cook at the time. Our waiter came back to tell me that the broccoli rabe was in the sauce: blantently lied to my face, there was no broccoli rabe anywhere in that dish. I was very disappointed on how it was handled and when I had asked for a side of sauce he gave me cold ragu paste. I dine at alot of restaurants and I was just so disappointed in the restaurant and staff there, not even to offer can I get you something else, he just walked away."
UEcOGne4gRXA5F0K31HB0g,kVI7NL59MPnYTx3Lg6PMTw,2,"My sister & I went here for fondue - in planning our trip to Boston, I had found a 'Living Social' deal for this.   There was no indication that reservations were required so we were told we could not use the voucher. We were told their tables were full.  

This turned out not to be the case. I even overheard the greeter & her manager trying to figure out how to not honor another customer's voucher who had actually made reservations!

So we stayed for dinner anyway which was a mistake. We got some olives and some mushroom appetizers. They were okay.  We got the lobster roll which was very tuna-salad/chicken-salad'ish but made with tasteless lobster.  I had a glass of wine.  The bill came to over $100.  

Perhaps I felt a bit like a step-child in treatment as they had agreed to let me use the price I paid for the Living Social voucher. But whenever I have to get up & get my own water refills, while the waiters schmooze with the obvious ""regulars,"" my impression of an eating establishment plummets. 

I will not be returning. I would not recommend them to anyone.  Perhaps they will go under soon."
ItnJLUfsG14zy_RIKR3Wpg,eLrJdEYwxzJgddnqawDQ1g,5,"Amazing! My mom, who who typically hates all restaurants, loved every dish at the table. She ordered a small plate of Fettuccine Alfredo and a slice of three cheese pizza. The alfredo sauce was creamy and delicious. The pizza was equally yummy (garlicky and cheesy, mmmm) I ordered the Chicken Parmesan. The marinara sauce was perfect, and the chicken was cooked wonderfully. I think the favorite at the table was my sister's lightly crusted trout. Mildly flavored and perfectly crusted. Yum!
And don't forget to grab a plateful of the homemade chips at the front of the restaurant! 
The staff was super nice. It seemed as though this place may be a favorite among Peachtree Hills locals."
xG2uUmAkV92LxYNXk-Wi8Q,kVI7NL59MPnYTx3Lg6PMTw,5,"Went here for restaurant week yesterday and I must say it was a wonderful experience. Upon entering the restaurant, the host asked if he could take my jacket or bag. I refused but he was nice about it. Then he asked me if I wanted to wait for my friend or sit first and that there was live jazz music until 9pm if I wanted to check that out after my meal (I came at 6pm). So I sat down, the restaurant is really nicely decorated and the service is impeccable!

After I sat down my waitress, Coline, came over and asked if I wanted to order a cocktail as I waited. I decided to wait. Then after my friend arrived, Coline came back and took our drink order. We got a bottle of Riesling. It was good. More on the sweet side but Coline had wonderful suggestions on what to pair it with. We added on the Antipasto for $5. The brie was creamy and melted in my mouth. The cold cuts were amazing! AND OH the bread! I love bread and the focaccia was just delectable! 

So for the appetizer, we got the Lobster Crostina and the Meatballs. Crostina was soooo good. 

For our entrees, we got the catch (Trout) and the Short Rib. The Short Rib was delicious, I wish there was more. The Trout was fantastic. I normally hate fish skin but it was nice and crispy. The fish was seared nicely too.

Our dessert we got the olive oil cake with sorbetto and the tiramisu. Tiramisi was wonderful like everything else. The olive oil cake was nice. Very light. The sorbetto was refreshing.

TWO THUMBS UP!
FIVE STARS!

Amazing service, Coline is the best. So sweet and knowledgeable. Cutest UK accent even though she is French.

Though it's on the pricey side, I would definitely come back!!"
NSubWBfM5ZheyhRjKdZJew,kVI7NL59MPnYTx3Lg6PMTw,1,"It is so hard to give a bad review, because the food was excellent. Once we got it. The problem was, the service was historically poor. It was very disappointing.

So we were a party of four, heading their on a Thursday evening. I called earlier in the week, because we wanted to be outside on the terrace, and was told they don't accept reservations for the terrace. Ok, thats fine.

I got there about 730, and the hostess asked we had a reservations. I told her What I had been told, and she replied something to the matter "" well we didn't, and then did take reservations, and didn't. But when people call and ask I just make them anyways""
Ok, that seem like a good company policy  one that not all employees know
She said 15-20 minutes maybe for a table. ok, fine. I was waiting for the other three in my Part.
Well, after an hour goes by, and we are hungry, we get a bottle of wine at the bar and they bring it to us int he lobby. Finally, after an hour and 20 minutes, at almost 9 we are told the table should be opening up soon. Apparently the guests at the table she thought would have been gone an hour earlier were socializing.

So we went to the table. now dark out, the weather was nice. it is secluded a great spot. We got water, and bread. and no server. After about 15 minutes, we flagged down a server walking by, asking if our server would be coming soon. His reply "" Oh, I guess I can help you. do you know what you want""

We ordered a few cheeses to start. then two of the guests got flatbread pizzas for their meal, and the third got a lobster tail app and two sides form the entree list for a meal, I got an entree and a side, and ordered another drink - Patron reposado on the rocks. not hard to remember. We asked for all the food to come out at once

So then the flatbreads came out.  then my friends app.  then after a little while my entree and her sides. My side never showed up, and since the server we now had couldn't be found (he didn't bring us the food), I was without.
After we ate, he did come back. I asked him about my side and my drink - and he said he must not have heard me ask for the side, and he "" forgot"" about the drink. and apologized. Well, at this point I just wanted to make sure they weren't on the bill.

By this time it was pushing 11 pm, and they were cleaning off the terrace to close up. While we weren't specifically asked, we definitely got the vibe they wanted us to leave. which was fine.

So my meal, the scallops, was amazingly good. the cheeses and bread were great. The wine was good, and everyone enjoyed their food.

But from start to finish, service wise, it was just such a horrible experience. From he long wait, made longer by not having a server, to the order mishaps, to the waiting, and everything. It was pretty much miserable. All four of us have worked in food service, and were appalled by the service. which is really bad, because the food was so tremendous. It is bad that the experience was marred so bad by the staff.

Will I try it again? I want to, since the food was good. But I also don't want to end up with the same service in the future.

I do hope we were just the victims of circumstance, and it isn't the norm for the restaurant. But it left a very negative impression with us."
